site,morphotype,order,family,genus,species,specimen_number,measurer_comments,margin,petiole_width,petiole_area,blade_area,blade_perimeter,feret,minimum_feret,raw_blade_area,raw_blade_perimeter,internal_raw_blade_area,internal_raw_blade_perimeter,length_of_cut_perimeter,no_of_primary_teeth,no_of_subsidiary_teeth
Cerrejon,CJ24,Malpighiales,Euphorbiaceae,,,ING-0238,,0,,,126.829,,19.291,,37.002,32.364,36.59,32.119,20.509,19,
Cerrejon,CJ25,Malvales,Malvaceae,,,BLANK3,,0,,,49.603,,9.445,,26.887,46.757,26.859,46.446,24.126,9,
Cerrejon,CJ25,Malvales,Malvaceae,,,BLANK4,,,,,133.134,,14.01,,,,,,,,
Cerrejon,CJ25,Malvales,Malvaceae,,,ING-0326,,,,,56.292,,11.403,,,,,,,,
Cerrejon,CJ25,Malvales,Malvaceae,,,ING-0362,,0,,,75.9558,,10.022,,11.684,35.218,11.673,34.928,22.992,6,
Cerrejon,CJ25,Malvales,Malvaceae,,,ING-0381,,0,,,76.575,,12.053,,34.725,46.234,34.635,46.202,25.267,6,
Cerrejon,CJ25,Malvales,Malvaceae,,,ING-0406,,0,,,72.19,,14.043,,27.214,26.627,27.208,26.61,9.489,7,
Cerrejon,CJ26,Malvales,Malvaceae,Malvaciphyllum,macondicus,ING-0616,taxonomy updated from that presented in Peppe et al. (2011) by Carvalho et al. (2011; https://doi.org/10.3732/ajb.1000539),0,,,87.32,,11.581,,55.812,76.026,55.39,74.379,53.433,84,
Cerrejon,CJ26,Malvales,Malvaceae,Malvaciphyllum,macondicus,ING-0618,taxonomy updated from that presented in Peppe et al. (2011) by Carvalho et al. (2011; https://doi.org/10.3732/ajb.1000539),0,,,,,,,26.872,41.76,26.701,41.151,36.093,40,
Cerrejon,CJ26,Malvales,Malvaceae,Malvaciphyllum,macondicus,ING-0619,taxonomy updated from that presented in Peppe et al. (2011) by Carvalho et al. (2011; https://doi.org/10.3732/ajb.1000539),0,,,31.398,,6.822,,13.267,27.556,13.053,26.182,12.867,49,
Cerrejon,CJ26,Malvales,Malvaceae,Malvaciphyllum,macondicus,ING-1410,taxonomy updated from that presented in Peppe et al. (2011) by Carvalho et al. (2011; https://doi.org/10.3732/ajb.1000539),0,,,8.74,,3.872,,7.113,14.535,6.941,12.841,4.692,52,
Cerrejon,CJ27,,,,,ING-0622,,0,,,74.779,,12.022,,38.393,45.235,38.105,44.037,27.264,62,
Cerrejon,CJ27,,,,,ING-0625,,0,,,23.045,,7.246,,9.844,27.716,9.719,27.288,12.563,60,
Cerrejon,CJ27,,,,,ING-1417,,0,,,128.001,,17.763,,84.666,85.061,83.82,83.17,42.986,103,
Cerrejon,CJ28,,,,,ING-0640,,1,,0.084,35.176,,14.496,,35.176,,35.176,,,0,
Cerrejon,CJ28,,,,,ING-0641,,1,,,103.991,,15.62,,103.991,,103.991,,,0,
Cerrejon,CJ28,,,,,ING-0642,,1,,0.376,119.49,,17.125,,119.49,,119.49,,,0,
Cerrejon,CJ28,,,,,ING-1443,,1,,,160.492,,18.947,,160.492,,160.492,,,0,
Cerrejon,CJ30,,,,,BLANK5,,1,,,209.828,,20.739,,209.828,,209.828,,,0,
Cerrejon,CJ32,Malpighiales,Violaceae or Salicaceae,,,BLANK6,,0,,,,,,,23.75,44.872,23.657,44.786,36.91,40,
Cerrejon,CJ32,Malpighiales,Violaceae or Salicaceae,,,ING-0314,,0,,,99.338,,19.279,,21.11,26.508,20.933,26.303,16.525,22,
Cerrejon,CJ32,Malpighiales,Violaceae or Salicaceae,,,ING-0340,,0,,,97.088,,16.997,,19.038,36.238,18.94,35.981,25.288,29,
Cerrejon,CJ32,Malpighiales,Violaceae or Salicaceae,,,ING-0349,,0,,,87.248,,16.546,,25.447,46.879,25.345,46.421,38.15,41,
Cerrejon,CJ32,Malpighiales,Violaceae or Salicaceae,,,ING-0354,,0,,,,,,,27.455,21.62,27.361,21.344,14.051,37,
Cerrejon,CJ32,Malpighiales,Violaceae or Salicaceae,,,ING-1418,,0,,,61.473,,14.311,,38.535,46.99,38.274,46.468,25.241,34,
Cerrejon,CJ33,,,,,ING-1444,,1,,,10.306,,5.112,,10.306,,10.306,,,0,
Cerrejon,CJ34,Sapindales,Anacardiaceae,,,BLANK7,,0,,,35.702,,9.53,,21.397,31.103,21.133,30.309,12.78,19,
Cerrejon,CJ34,Sapindales,Anacardiaceae,,,ING-0768,,0,,,,,,,4.538,9.625,4.275,9.03,5.268,6,
Cerrejon,CJ34,Sapindales,Anacardiaceae,,,ING-0769,,0,,,27.056,,8.646,,3.184,11.874,3.108,11.731,8.57,5,
Cerrejon,CJ34,Sapindales,Anacardiaceae,,,ING-0772,,0,,,8.844,,4.527,,4.283,14.188,4.133,13.796,6.609,12,
